Corinthians,GolCorinthians ,vs,GolAdv,ADV,Corinthians_Vitoria
CORINTHIANS,2,versus,2,JUVENTUS,0
CORINTHIANS,4,versus,1,VOTORANTIM,1
CORINTHIANS,9,versus,1,ATLÉTICO-MG,1
CORINTHIANS,0,versus,4,ATLÉTICO-MG,0
CORINTHIANS,0,versus,3,ATLÉTICO-MG,0
CORINTHIANS,5,versus,3,TUPYNAMBÁS DE JUIZ DE FORA,1
CORINTHIANS,4,versus,5,RIO BRANCO,0
CORINTHIANS,1,versus,1,BOTAFOGO,0
CORINTHIANS,5,versus,3,PORTUGUESA,1
CORINTHIANS,3,versus,1,FLUMINENSE,1
CORINTHIANS,2,versus,1,VASCO DA GAMA,1
CORINTHIANS,3,versus,2,PALMEIRAS,1
CORINTHIANS,3,versus,2,PONTE PRETA,1
CORINTHIANS,4,versus,1,SÃO PAULO,1
CORINTHIANS,2,versus,6,FLAMENGO,0
CORINTHIANS,3,versus,3,SÃO PAULO,0
CORINTHIANS,4,versus,4,MALMOE,0
CORINTHIANS,1,versus,1,YPIRANGA,0
CORINTHIANS,4,versus,1,PORTUGUESA SANTISTA,1
CORINTHIANS,1,versus,1,PALMEIRAS,0
CORINTHIANS,2,versus,2,XV DE PIRACICABA,0
CORINTHIANS,1,versus,1,JUVENTUS,0
CORINTHIANS,0,versus,0,SANTOS,0
CORINTHIANS,1,versus,1,COMERCIAL DA CAPITAL,0
CORINTHIANS,1,versus,2,NACIONAL-SP,0
CORINTHIANS,3,versus,0,JABAQUARA,1
CORINTHIANS,3,versus,1,PORTUGUESA,1
CORINTHIANS,0,versus,3,PORTUGUESA SANTISTA,0
CORINTHIANS,2,versus,3,SÃO PAULO,0
CORINTHIANS,2,versus,3,COMERCIAL DA CAPITAL,0
CORINTHIANS,1,versus,0,PALMEIRAS,1
CORINTHIANS,3,versus,0,JABAQUARA,1
CORINTHIANS,3,versus,1,FRANCANA,1
CORINTHIANS,1,versus,2,SANTOS,0
CORINTHIANS,3,versus,5,YPIRANGA,0
CORINTHIANS,5,versus,1,XV DE PIRACICABA,1
CORINTHIANS,4,versus,4,PORTUGUESA,0
CORINTHIANS,5,versus,1,NACIONAL-SP,1
CORINTHIANS,2,versus,2,RAPID VIENA,0
CORINTHIANS,3,versus,2,JUVENTUS,1
CORINTHIANS,0,versus,2,ARSENAL,0
CORINTHIANS,4,versus,3,PALMEIRAS,1
CORINTHIANS,2,versus,0,PORTUGUESA,1
CORINTHIANS,3,versus,1,SÃO CAETANO ESPORTE CLUBE,1
CORINTHIANS,1,versus,2,LINENSE,0
CORINTHIANS,4,versus,2,NOROESTE,1
CORINTHIANS,4,versus,1,ATHLETICO-PR,1
CORINTHIANS,3,versus,3,ATHLETICO-PR,0
CORINTHIANS,1,versus,2,SANTOS,0
CORINTHIANS,4,versus,2,SANTACRUZENSE,1
CORINTHIANS,2,versus,1,GUARANI,1
CORINTHIANS,1,versus,1,PRUDENTINA,0
CORINTHIANS,3,versus,2,TAUBATÉ,1
CORINTHIANS,5,versus,0,BOTAFOGO,1
CORINTHIANS,2,versus,2,RIO PRETO,0
CORINTHIANS,1,versus,2,FLUMINENSE,0
CORINTHIANS,5,versus,1,PORTUGUESA,1
CORINTHIANS,3,versus,2,PALMEIRAS,1
CORINTHIANS,2,versus,1,PALMEIRAS,1
CORINTHIANS,2,versus,2,JUVENTUS,0
CORINTHIANS,6,versus,0,PONTE PRETA,1
CORINTHIANS,5,versus,1,HEPACARÉ,1
CORINTHIANS,3,versus,3,PORTUGUESA,0
CORINTHIANS,6,versus,2,COMERCIAL DA CAPITAL,1
CORINTHIANS,0,versus,2,SÃO PAULO,0
CORINTHIANS,2,versus,3,SANTOS,0
CORINTHIANS,4,versus,2,NACIONAL-SP,1
CORINTHIANS,2,versus,2,YPIRANGA,0
CORINTHIANS,3,versus,0,JABAQUARA,1
CORINTHIANS,1,versus,2,PALMEIRAS,0
CORINTHIANS,4,versus,3,PORTUGUESA SANTISTA,1
CORINTHIANS,1,versus,1,PALMEIRAS,0
CORINTHIANS,2,versus,1,COMERCIAL DA CAPITAL,1
CORINTHIANS,2,versus,3,YPIRANGA,0
CORINTHIANS,2,versus,0,PORTUGUESA,1
CORINTHIANS,2,versus,1,TORINO,1
CORINTHIANS,3,versus,1,UBERABA,1
CORINTHIANS,0,versus,2,SÃO PAULO,0
CORINTHIANS,2,versus,3,SANTOS,0
CORINTHIANS,4,versus,1,NACIONAL-SP,1
CORINTHIANS,2,versus,0,JABAQUARA,1
CORINTHIANS,1,versus,3,SÃO PAULO,0
CORINTHIANS,2,versus,0,JUVENTUS,1
CORINTHIANS,1,versus,2,SOUTHAMPTON,0
CORINTHIANS,5,versus,1,PORTUGUESA SANTISTA,1
CORINTHIANS,1,versus,2,SANTOS,0
CORINTHIANS,1,versus,1,PALMEIRAS,0
CORINTHIANS,2,versus,1,PORTUGUESA,1
CORINTHIANS,0,versus,6,PALMEIRAS,0
CORINTHIANS,3,versus,2,PORTUGUESA,1
CORINTHIANS,4,versus,2,YPIRANGA,1
CORINTHIANS,4,versus,2,OLARIA,1
CORINTHIANS,1,versus,3,LINENSE,0
CORINTHIANS,1,versus,0,AMÉRICA FUTEBOL CLUBE,1
CORINTHIANS,2,versus,0,BATATAIS,1
CORINTHIANS,3,versus,1,PONTE PRETA,1
CORINTHIANS,4,versus,1,NACIONAL-SP,1
CORINTHIANS,3,versus,3,FRANCANA,0
CORINTHIANS,1,versus,1,BOCA JUNIORS,0
CORINTHIANS,2,versus,1,RIVER PLATE,1
CORINTHIANS,3,versus,0,PORTUGUESA SANTISTA,1
CORINTHIANS,1,versus,1,SÃO PAULO,0
CORINTHIANS,3,versus,0,NACIONAL-SP,1
CORINTHIANS,1,versus,2,CORINTHIANS DE PORTO ALEGRE,0
CORINTHIANS,1,versus,0,GRÊMIO,1
CORINTHIANS,0,versus,1,PORTUGUESA,0
CORINTHIANS,1,versus,1,COMBINADO DE MIRAMAR,0
CORINTHIANS,2,versus,0,PALMEIRAS,1
CORINTHIANS,3,versus,0,XV DE JAÚ,1
CORINTHIANS,3,versus,0,SANTOS,1
CORINTHIANS,3,versus,1,YPIRANGA,1
CORINTHIANS,3,versus,1,JABAQUARA,1
CORINTHIANS,2,versus,2,PORTUGUESA SANTISTA,0
CORINTHIANS,3,versus,2,COMERCIAL DA CAPITAL,1
CORINTHIANS,1,versus,1,JUVENTUS,0
CORINTHIANS,1,versus,1,SÃO PAULO,0
CORINTHIANS,4,versus,0,SELEÇÃO DE PINHAL,1
CORINTHIANS,4,versus,2,JUVENTUS,1
CORINTHIANS,2,versus,1,MONTE AZUL,1
CORINTHIANS,5,versus,1,UBERLÂNDIA,1
CORINTHIANS,2,versus,2,PORTUGUESA,0
CORINTHIANS,4,versus,0,NACIONAL-SP,1
CORINTHIANS,1,versus,3,PALMEIRAS,0
CORINTHIANS,5,versus,0,COMERCIAL DA CAPITAL,1
CORINTHIANS,1,versus,0,PORTUGUESA SANTISTA,1
CORINTHIANS,6,versus,1,MOGIANA,1
CORINTHIANS,3,versus,2,YPIRANGA,1
CORINTHIANS,3,versus,2,SANTOS,1
CORINTHIANS,8,versus,0,JABAQUARA,1
CORINTHIANS,1,versus,2,PALMEIRAS,0
CORINTHIANS,2,versus,1,PORTUGUESA,1
CORINTHIANS,3,versus,2,SÃO PAULO,1
CORINTHIANS,5,versus,1,SÃO PAULO,1
CORINTHIANS,0,versus,5,PORTUGUESA,0
CORINTHIANS,7,versus,6,YPIRANGA,1
CORINTHIANS,4,versus,2,ATLÉTICO PIRACICABANO,1
CORINTHIANS,2,versus,6,BOCA JUNIORS,0
CORINTHIANS,7,versus,2,FERROVIÁRIOS DE SÃO CARLOS,1
CORINTHIANS,1,versus,2,RIVER PLATE,0
CORINTHIANS,3,versus,2,SÃO CRISTÓVÃO-RJ,1
CORINTHIANS,5,versus,1,JUVENTUS,1
CORINTHIANS,3,versus,2,YPIRANGA,1
CORINTHIANS,4,versus,3,PALMEIRAS,1
CORINTHIANS,2,versus,0,COMERCIAL DA CAPITAL,1
CORINTHIANS,1,versus,2,SÃO PAULO,0
CORINTHIANS,8,versus,3,JABAQUARA,1
CORINTHIANS,2,versus,1,PORTUGUESA,1
CORINTHIANS,5,versus,2,PORTUGUESA SANTISTA,1
CORINTHIANS,1,versus,1,JUVENTUS,0
CORINTHIANS,2,versus,1,SANTOS,1
CORINTHIANS,2,versus,1,SPR,1
CORINTHIANS,5,versus,2,SELEÇÃO DE BAURU,1
CORINTHIANS,3,versus,3,SANTOS,0
CORINTHIANS,4,versus,1,JUVENTUS,1
CORINTHIANS,4,versus,1,JABAQUARA,1
CORINTHIANS,1,versus,0,PALMEIRAS,1
CORINTHIANS,4,versus,2,YPIRANGA,1
CORINTHIANS,3,versus,1,MOGIANA,1
CORINTHIANS,1,versus,2,SÃO PAULO,0
CORINTHIANS,0,versus,2,ATLÉTICO-MG,0
CORINTHIANS,2,versus,1,PORTUGUESA,1
CORINTHIANS,1,versus,0,PORTUGUESA SANTISTA,1
CORINTHIANS,1,versus,0,AMÉRICA-RJ,1
CORINTHIANS,3,versus,4,BATATAIS,0
CORINTHIANS,5,versus,1,BOTAFOGO,1
CORINTHIANS,4,versus,2,SANTOS,1
CORINTHIANS,3,versus,1,SPR,1
CORINTHIANS,0,versus,2,FLUMINENSE,0
CORINTHIANS,4,versus,3,COMERCIAL DA CAPITAL,1
CORINTHIANS,2,versus,3,ATLÉTICO-MG,0
CORINTHIANS,1,versus,1,ATLÉTICO-MG,0
CORINTHIANS,2,versus,3,SÃO PAULO,0
CORINTHIANS,1,versus,4,PALMEIRAS,0
CORINTHIANS,5,versus,4,SÃO CRISTÓVÃO-RJ,1
CORINTHIANS,6,versus,2,JABAQUARA,1
CORINTHIANS,2,versus,1,SPR,1
CORINTHIANS,6,versus,0,JABAQUARA,1
CORINTHIANS,1,versus,5,SÃO PAULO,0
CORINTHIANS,3,versus,3,PALMEIRAS,0
CORINTHIANS,3,versus,3,LIBERTAD,0
CORINTHIANS,1,versus,0,BAHIA,1
CORINTHIANS,4,versus,1,VITÓRIA,1
CORINTHIANS,3,versus,1,GALÍCIA,1
CORINTHIANS,1,versus,3,BOTAFOGO DA BAHIA,0
CORINTHIANS,1,versus,0,BAHIA,1
CORINTHIANS,5,versus,5,JABAQUARA,0
CORINTHIANS,1,versus,6,PORTUGUESA,0
CORINTHIANS,4,versus,1,INTERNACIONAL,1
CORINTHIANS,1,versus,1,JACAREZINHO,0
CORINTHIANS,6,versus,1,PORTUGUESA DE RIBEIRÃO PRETO,1
CORINTHIANS,1,versus,3,PALMEIRAS,0
CORINTHIANS,2,versus,0,PORTUGUESA,1
CORINTHIANS,2,versus,1,SPR,1
CORINTHIANS,1,versus,2,SANTOS,0
CORINTHIANS,2,versus,1,PALMEIRAS,1
CORINTHIANS,3,versus,2,JABAQUARA,1
CORINTHIANS,1,versus,0,YPIRANGA,1
CORINTHIANS,2,versus,1,SÃO PAULO,1
CORINTHIANS,3,versus,2,SÃO BENTO DE MARÍLIA,1
CORINTHIANS,8,versus,1,COMERCIAL DA CAPITAL,1
CORINTHIANS,3,versus,3,JUVENTUS,0
CORINTHIANS,4,versus,1,PORTUGUESA SANTISTA,1
CORINTHIANS,2,versus,1,ATLÉTICO-MG,1
CORINTHIANS,2,versus,1,ATLÉTICO-MG,1
CORINTHIANS,4,versus,4,FLAMENGO,0
CORINTHIANS,3,versus,0,SPR,1
CORINTHIANS,2,versus,2,PALMEIRAS,0
CORINTHIANS,3,versus,0,SANTOS,1
CORINTHIANS,7,versus,1,JABAQUARA,1
CORINTHIANS,4,versus,0,YPIRANGA,1
CORINTHIANS,2,versus,3,SÃO PAULO,0
CORINTHIANS,3,versus,2,COMERCIAL DA CAPITAL,1
CORINTHIANS,2,versus,2,PORTUGUESA,0
CORINTHIANS,0,versus,1,JUVENTUS,0
CORINTHIANS,2,versus,1,PORTUGUESA SANTISTA,1
CORINTHIANS,4,versus,1,COMERCIAL DA CAPITAL,1
CORINTHIANS,1,versus,1,PALMEIRAS,0
CORINTHIANS,4,versus,4,SÃO PAULO,0
CORINTHIANS,2,versus,5,JABAQUARA,0
CORINTHIANS,7,versus,0,SELEÇÃO DE SANTO ANDRÉ,1
CORINTHIANS,10,versus,0,BRASIL DE GARÇA,1
CORINTHIANS,3,versus,0,BAURU ATLÉTICO CLUBE,1
CORINTHIANS,3,versus,1,RED BULL BRAGANTINO,1
CORINTHIANS,0,versus,3,SELEÇÃO ESTUDANTINA,0
CORINTHIANS,8,versus,4,LUIZ DE QUEIROZ,1
CORINTHIANS,0,versus,4,SÃO PAULO,0
CORINTHIANS,4,versus,0,PORTUGUESA SANTISTA,1
CORINTHIANS,4,versus,2,PORTUGUESA,1
CORINTHIANS,3,versus,1,YPIRANGA,1
CORINTHIANS,2,versus,1,PALMEIRAS,1
CORINTHIANS,3,versus,1,JABAQUARA,1
CORINTHIANS,2,versus,1,SPR,1
CORINTHIANS,0,versus,2,VASCO DA GAMA,0
CORINTHIANS,2,versus,1,SANTOS,1
CORINTHIANS,5,versus,1,JUVENTUS,1
CORINTHIANS,2,versus,3,COMERCIAL DA CAPITAL,0
CORINTHIANS,1,versus,0,SÃO PAULO,1
CORINTHIANS,2,versus,2,YPIRANGA,0
CORINTHIANS,1,versus,1,SANTOS,0
CORINTHIANS,3,versus,3,SPR,0
CORINTHIANS,1,versus,2,PORTUGUESA SANTISTA,0
CORINTHIANS,1,versus,4,PALMEIRAS,0
CORINTHIANS,3,versus,1,PORTUGUESA,1
CORINTHIANS,6,versus,1,PORTUGUESA SANTISTA,1
CORINTHIANS,1,versus,2,JABAQUARA,0
CORINTHIANS,3,versus,3,JUVENTUS,0
CORINTHIANS,2,versus,2,COMBINADO FLA-FLU,0
CORINTHIANS,7,versus,3,COMERCIAL DA CAPITAL,1
CORINTHIANS,2,versus,3,SÃO PAULO,0
CORINTHIANS,4,versus,1,PALMEIRAS,1
CORINTHIANS,4,versus,2,FLAMENGO,1
CORINTHIANS,3,versus,2,FLAMENGO,1
CORINTHIANS,2,versus,2,SPR,0
CORINTHIANS,1,versus,2,YPIRANGA,0
CORINTHIANS,1,versus,2,SANTOS,0
CORINTHIANS,7,versus,1,PONTE PRETA,1
CORINTHIANS,2,versus,1,PORTUGUESA SANTISTA,1
CORINTHIANS,0,versus,1,SANTOS,0
CORINTHIANS,4,versus,1,FLUMINENSE,1
CORINTHIANS,6,versus,1,PORTUGUESA SANTISTA,1
CORINTHIANS,3,versus,0,YPIRANGA,1
CORINTHIANS,1,versus,3,PALMEIRAS,0
CORINTHIANS,0,versus,2,SÃO PAULO,0
CORINTHIANS,5,versus,1,SÃO BENTO,1
CORINTHIANS,4,versus,2,COMERCIAL DA CAPITAL,1
CORINTHIANS,5,versus,2,SANTOS,1
CORINTHIANS,5,versus,3,SPR,1
CORINTHIANS,2,versus,1,PORTUGUESA,1
CORINTHIANS,3,versus,1,JUVENTUS,1
CORINTHIANS,8,versus,2,JABAQUARA,1
CORINTHIANS,3,versus,1,PALMEIRAS,1
CORINTHIANS,1,versus,1,SÃO PAULO,0
CORINTHIANS,1,versus,3,FLUMINENSE,0
CORINTHIANS,2,versus,0,YPIRANGA,1
CORINTHIANS,2,versus,1,COMERCIAL DA CAPITAL,1
CORINTHIANS,0,versus,2,PALMEIRAS,0
CORINTHIANS,2,versus,2,PORTUGUESA SANTISTA,0
CORINTHIANS,2,versus,1,SÃO PAULO,1
CORINTHIANS,2,versus,1,SANTOS,1
CORINTHIANS,7,versus,1,SPR,1
CORINTHIANS,2,versus,2,JUVENTUS,0
CORINTHIANS,6,versus,1,PORTUGUESA,1
CORINTHIANS,9,versus,0,JABAQUARA,1
CORINTHIANS,4,versus,5,AMÉRICA-RJ,0
CORINTHIANS,2,versus,3,VASCO DA GAMA,0
CORINTHIANS,4,versus,3,AVAÍ,1
CORINTHIANS,6,versus,3,FIGUEIRENSE,1
CORINTHIANS,2,versus,1,CORITIBA,1
CORINTHIANS,1,versus,0,ATHLETICO-PR,1
CORINTHIANS,2,versus,0,BRITÂNIA,1
CORINTHIANS,2,versus,2,LIBERTAD,0
CORINTHIANS,5,versus,4,BOTAFOGO,1
CORINTHIANS,2,versus,4,FLAMENGO,0
CORINTHIANS,3,versus,1,PALMEIRAS,1
CORINTHIANS,4,versus,0,JUVENTUS,1
CORINTHIANS,4,versus,3,PORTUGUESA SANTISTA,1
CORINTHIANS,9,versus,1,SPR,1
CORINTHIANS,2,versus,4,SÃO PAULO,0
CORINTHIANS,4,versus,1,SELEÇÃO DE ARARAQUARA,1
CORINTHIANS,2,versus,1,PORTUGUESA,1
CORINTHIANS,4,versus,1,JABAQUARA,1
CORINTHIANS,2,versus,3,YPIRANGA,0
CORINTHIANS,6,versus,2,SANTOS,1
CORINTHIANS,4,versus,1,COMERCIAL DA CAPITAL,1
CORINTHIANS,4,versus,2,PALMEIRAS,1
CORINTHIANS,2,versus,1,SÃO PAULO,1
CORINTHIANS,1,versus,1,PALMEIRAS,0
CORINTHIANS,3,versus,1,YPIRANGA,1
CORINTHIANS,3,versus,1,JUVENTUS,1
CORINTHIANS,8,versus,0,JABAQUARA,1
CORINTHIANS,4,versus,1,PALMEIRAS,1
CORINTHIANS,3,versus,3,SÃO PAULO,0
CORINTHIANS,3,versus,0,CORITIBA,1
CORINTHIANS,7,versus,2,COMERCIAL DA CAPITAL,1
CORINTHIANS,1,versus,3,YPIRANGA,0
CORINTHIANS,5,versus,1,SPR,1
CORINTHIANS,2,versus,2,SANTOS,0
CORINTHIANS,3,versus,2,PORTUGUESA SANTISTA,1
CORINTHIANS,4,versus,1,PORTUGUESA SANTISTA,1
CORINTHIANS,2,versus,0,PORTUGUESA,1
CORINTHIANS,4,versus,1,PALMEIRAS,1
CORINTHIANS,1,versus,1,FLAMENGO,0
CORINTHIANS,2,versus,1,FLUMINENSE,1
CORINTHIANS,3,versus,3,SÃO PAULO,0
CORINTHIANS,0,versus,3,JUVENTUS,0
CORINTHIANS,1,versus,2,JUVENTUS,0
CORINTHIANS,5,versus,2,FLUMINENSE,1
CORINTHIANS,5,versus,4,FLAMENGO,1
CORINTHIANS,3,versus,1,PORTUGUESA SANTISTA,1
CORINTHIANS,2,versus,1,SPR,1
CORINTHIANS,3,versus,3,INTERNACIONAL DE BEBEDOURO,0
CORINTHIANS,2,versus,0,SÃO PAULO,1
CORINTHIANS,0,versus,2,PALMEIRAS,0
CORINTHIANS,6,versus,0,COMERCIAL DA CAPITAL,1
CORINTHIANS,3,versus,2,SANTOS,1
CORINTHIANS,2,versus,2,JUVENTUS,0
CORINTHIANS,2,versus,1,PORTUGUESA,1
CORINTHIANS,0,versus,1,FLAMENGO,0
CORINTHIANS,3,versus,1,PORTUGUESA SANTISTA,1
CORINTHIANS,2,versus,0,YPIRANGA,1
CORINTHIANS,3,versus,0,SÃO PAULO,1
CORINTHIANS,4,versus,1,SPR,1
CORINTHIANS,6,versus,0,JABAQUARA,1
CORINTHIANS,3,versus,1,JUVENTUS,1
CORINTHIANS,1,versus,1,YPIRANGA,0
CORINTHIANS,6,versus,1,BARROSO,1
CORINTHIANS,1,versus,1,PALMEIRAS,0
CORINTHIANS,5,versus,1,COMERCIAL DA CAPITAL,1
CORINTHIANS,7,versus,0,SANTOS,1
CORINTHIANS,2,versus,1,JUVENTUS,1
CORINTHIANS,7,versus,3,CORITIBA,1
CORINTHIANS,3,versus,1,PORTUGUESA,1
CORINTHIANS,2,versus,0,PORTUGUESA SANTISTA,1
CORINTHIANS,0,versus,1,CORITIBA,0
CORINTHIANS,6,versus,3,FERROVIÁRIO-PR,1
CORINTHIANS,5,versus,2,SELEÇÃO PARANAENSE,1
CORINTHIANS,2,versus,1,SÃO PAULO,1
CORINTHIANS,3,versus,2,SPR,1
CORINTHIANS,5,versus,3,ATHLETICO-PR,1
CORINTHIANS,2,versus,1,PALMEIRAS,1
CORINTHIANS,4,versus,0,JABAQUARA,1
CORINTHIANS,0,versus,1,SANTOS,0
CORINTHIANS,4,versus,3,PORTUGUESA,1
CORINTHIANS,4,versus,2,SPR,1
CORINTHIANS,1,versus,1,GIMNASIA Y ESGRIMA,0
CORINTHIANS,3,versus,0,SÃO PAULO,1
CORINTHIANS,1,versus,1,SPR,0
CORINTHIANS,1,versus,1,PALMEIRAS,0
CORINTHIANS,0,versus,2,PORTUGUESA,0
CORINTHIANS,4,versus,2,SANTOS,1
CORINTHIANS,3,versus,0,PORTUGUESA SANTISTA,1
CORINTHIANS,6,versus,1,SÃO BENTO DE MARÍLIA,1
CORINTHIANS,6,versus,3,CRUZEIRO,1
CORINTHIANS,0,versus,1,JABAQUARA,0
CORINTHIANS,3,versus,2,COMERCIAL DA CAPITAL,1
CORINTHIANS,8,versus,0,PORTUGUESA SANTISTA,1
CORINTHIANS,5,versus,0,YPIRANGA,1
CORINTHIANS,2,versus,4,JUVENTUS,0
CORINTHIANS,2,versus,0,YPIRANGA,1
CORINTHIANS,2,versus,1,AMÉRICA-RJ,1
CORINTHIANS,1,versus,1,SELEÇÃO DE NITERÓI,0
CORINTHIANS,1,versus,3,FLAMENGO,0
CORINTHIANS,2,versus,3,SÃO PAULO,0
CORINTHIANS,2,versus,0,PALMEIRAS,1
CORINTHIANS,7,versus,3,SPR,1
CORINTHIANS,4,versus,1,VASCO DA GAMA,1
CORINTHIANS,1,versus,3,PORTUGUESA,0
CORINTHIANS,5,versus,2,BOTAFOGO,1
CORINTHIANS,4,versus,1,SANTOS,1
CORINTHIANS,1,versus,1,PALMEIRAS,0
CORINTHIANS,2,versus,2,FLUMINENSE,0
CORINTHIANS,2,versus,4,PORTUGUESA SANTISTA,0
CORINTHIANS,4,versus,2,JABAQUARA,1
CORINTHIANS,7,versus,0,COMERCIAL DA CAPITAL,1
CORINTHIANS,3,versus,2,JUVENTUS,1
CORINTHIANS,5,versus,0,PIRASSUNUNGUENSE,1
CORINTHIANS,1,versus,2,VASCO DA GAMA,0
CORINTHIANS,3,versus,0,YPIRANGA,1
CORINTHIANS,3,versus,1,YPIRANGA,1
CORINTHIANS,1,versus,2,PALMEIRAS,0
CORINTHIANS,4,versus,2,ATLÉTICO-MG,1
CORINTHIANS,2,versus,1,PALMEIRAS,1
CORINTHIANS,3,versus,5,FLUMINENSE,0
CORINTHIANS,2,versus,3,VASCO DA GAMA,0
CORINTHIANS,4,versus,1,SÃO PAULO,1
CORINTHIANS,2,versus,3,GUARANI,0
CORINTHIANS,2,versus,1,SÃO PAULO,1
CORINTHIANS,4,versus,2,PORTUGUESA SANTISTA,1
CORINTHIANS,2,versus,1,SPR,1
CORINTHIANS,4,versus,1,SANTOS,1
CORINTHIANS,0,versus,0,JUVENTUS,0
CORINTHIANS,3,versus,0,SÃO PAULO,1
CORINTHIANS,2,versus,4,VASCO DA GAMA,0
CORINTHIANS,5,versus,1,PORTUGUESA,1
CORINTHIANS,1,versus,0,SÃO PAULO,1
CORINTHIANS,2,versus,1,YPIRANGA,1
CORINTHIANS,4,versus,0,COMERCIAL DA CAPITAL,1
CORINTHIANS,6,versus,0,JABAQUARA,1
CORINTHIANS,1,versus,0,PALMEIRAS,1
CORINTHIANS,0,versus,1,BOTAFOGO,0
CORINTHIANS,3,versus,0,JUVENTUS,1
CORINTHIANS,3,versus,1,PORTUGUESA SANTISTA,1
CORINTHIANS,3,versus,2,SPR,1
CORINTHIANS,0,versus,0,SANTOS,0
CORINTHIANS,2,versus,1,PORTUGUESA,1
CORINTHIANS,1,versus,2,SÃO PAULO,0
CORINTHIANS,5,versus,1,YPIRANGA,1
CORINTHIANS,4,versus,0,COMERCIAL DA CAPITAL,1
CORINTHIANS,4,versus,0,JABAQUARA,1
CORINTHIANS,3,versus,3,PALMEIRAS,0
CORINTHIANS,1,versus,0,PORTUGUESA,1
CORINTHIANS,6,versus,0,JUVENTUS,1
CORINTHIANS,0,versus,2,PORTUGUESA,0
CORINTHIANS,1,versus,1,SÃO PAULO,0
CORINTHIANS,3,versus,1,PORTUGUESA,1
CORINTHIANS,4,versus,1,YPIRANGA,1
CORINTHIANS,1,versus,0,JUVENTUS,1
CORINTHIANS,8,versus,1,TAUBATÉ,1
CORINTHIANS,1,versus,2,BANGU,0
CORINTHIANS,3,versus,4,HURACÁN,0
CORINTHIANS,3,versus,1,LUZITANO,1
CORINTHIANS,2,versus,1,SANTOS,1
CORINTHIANS,3,versus,2,SPR,1
CORINTHIANS,1,versus,0,GUARANI,1
CORINTHIANS,2,versus,1,PORTUGUESA,1
CORINTHIANS,3,versus,1,SÃO PAULO,1
CORINTHIANS,3,versus,2,SANTOS,1
CORINTHIANS,1,versus,3,FLAMENGO,0
CORINTHIANS,1,versus,1,PALMEIRAS,0
CORINTHIANS,2,versus,1,JABAQUARA,1
CORINTHIANS,1,versus,2,PALMEIRAS,0
CORINTHIANS,3,versus,0,SANTOS,1
CORINTHIANS,2,versus,1,LUZITANO,1
CORINTHIANS,3,versus,1,SÃO PAULO,1
CORINTHIANS,1,versus,1,VOTORANTIM,0
CORINTHIANS,0,versus,3,SÃO PAULO,0
CORINTHIANS,0,versus,0,PALMEIRAS,0
CORINTHIANS,2,versus,0,SANTOS,1
CORINTHIANS,1,versus,1,LUZITANO,0
CORINTHIANS,3,versus,2,JUVENTUS,1
CORINTHIANS,1,versus,1,SÃO PAULO,0
CORINTHIANS,1,versus,0,SANTOS,1
CORINTHIANS,2,versus,0,JUVENTUS,1
CORINTHIANS,1,versus,4,PALMEIRAS,0
CORINTHIANS,3,versus,2,SÃO PAULO,1
CORINTHIANS,2,versus,1,SPR,1
CORINTHIANS,2,versus,2,PALMEIRAS,0
CORINTHIANS,1,versus,1,LUZITANO,0
CORINTHIANS,2,versus,2,LUZITANO,0
CORINTHIANS,0,versus,0,PORTUGUESA SANTISTA,0
CORINTHIANS,0,versus,2,BOTAFOGO DA BAHIA,0
CORINTHIANS,2,versus,5,BAHIA,0
CORINTHIANS,3,versus,2,GALÍCIA,1
CORINTHIANS,1,versus,0,YPIRANGA-BA,1
CORINTHIANS,0,versus,1,SANTOS,0
CORINTHIANS,1,versus,2,PORTUGUESA,0
CORINTHIANS,3,versus,0,ESTUDANTES,1
CORINTHIANS,0,versus,0,JUVENTUS,0
CORINTHIANS,1,versus,0,PALMEIRAS,1
CORINTHIANS,1,versus,0,SANTOS,1
CORINTHIANS,0,versus,3,YPIRANGA,0
CORINTHIANS,2,versus,3,PORTUGUESA SANTISTA,0
CORINTHIANS,1,versus,1,SÃO PAULO,0
CORINTHIANS,3,versus,2,PORTUGUESA SANTISTA,1
CORINTHIANS,1,versus,2,PALMEIRAS,0
CORINTHIANS,1,versus,0,SÃO PAULO,1
CORINTHIANS,6,versus,2,SPR,1
CORINTHIANS,2,versus,2,VILLA NOVA,0
CORINTHIANS,1,versus,2,VILLA NOVA,0
CORINTHIANS,2,versus,4,BOTAFOGO,0
CORINTHIANS,2,versus,2,SANTOS,0
CORINTHIANS,1,versus,0,ESTUDANTES,1
CORINTHIANS,3,versus,1,JABAQUARA,1
CORINTHIANS,4,versus,0,JUVENTUS,1
CORINTHIANS,5,versus,0,LUZITANO,1
CORINTHIANS,0,versus,2,SELEÇÃO PARANAENSE,0
CORINTHIANS,2,versus,2,BRITÂNIA,0
CORINTHIANS,1,versus,1,ATHLETICO-PR,0
CORINTHIANS,1,versus,2,PALMEIRAS,0
CORINTHIANS,0,versus,0,PALMEIRAS,0
CORINTHIANS,0,versus,1,PALMEIRAS,0
CORINTHIANS,2,versus,3,SANTOS,0
CORINTHIANS,3,versus,4,ESTUDANTES,0
CORINTHIANS,0,versus,2,JABAQUARA,0
CORINTHIANS,1,versus,3,PORTUGUESA SANTISTA,0
CORINTHIANS,2,versus,4,JUVENTUS,0
